study_accession;first_public;study_title;project_name;run_accession;sample_accession;sample_title;sample_description;library_name;library_selection;library_source;library_strategy;library_construction_protocol;library_layout;rna_integrity_num;instrument_platform;rt_prep_protocol;cell_line;cell_type;tissue_lib;tissue_type;host_phenotype;isolate;age;host_body_site;description;note;origin;Gtex;; 
PRJNA633861;01/07/2020;Transcriptomic changes of sigmoidal gut biopsies in psoriasis patients and healthy subjects;Transcriptomic changes of sigmoidal gut biopsies in psoriasis patients and healthy subjects;SRR11812188;SAMN14972287;7358: Healthy.6;7358: Healthy.6;;cDNA;TRANSCRIPTOMIC;RNA-Seq;RNA was isolated using the RNeasy Plus Universal Kits (Qiagen) and processed as per manufacturer's instructions. libraries were prepared using the TruSeq Stranded Total RNA Library Prep kit (Illumina) with Ribo-Zero Gold, according to the manufacturer's instructions.;PAIRED;;ILLUMINA;;;;;sigmoidal colon;;;;;Illumina HiSeq 4000 sequencing: GSM4559707: 7358: Healthy.6 Homo sapiens RNA-Seq;;;Colon, Sigmoid colon;;
PRJNA633861;01/07/2020;Transcriptomic changes of sigmoidal gut biopsies in psoriasis patients and healthy subjects;Transcriptomic changes of sigmoidal gut biopsies in psoriasis patients and healthy subjects;SRR11812193;SAMN14972282;7369: Healthy.11;7369: Healthy.11;;cDNA;TRANSCRIPTOMIC;RNA-Seq;RNA was isolated using the RNeasy Plus Universal Kits (Qiagen) and processed as per manufacturer's instructions. libraries were prepared using the TruSeq Stranded Total RNA Library Prep kit (Illumina) with Ribo-Zero Gold, according to the manufacturer's instructions.;PAIRED;;ILLUMINA;;;;;sigmoidal colon;;;;;Illumina HiSeq 4000 sequencing: GSM4559712: 7369: Healthy.11 Homo sapiens RNA-Seq;;;Colon, Sigmoid colon;;
PRJNA633861;01/07/2020;Transcriptomic changes of sigmoidal gut biopsies in psoriasis patients and healthy subjects;Transcriptomic changes of sigmoidal gut biopsies in psoriasis patients and healthy subjects;SRR11812194;SAMN14972281;7371: Healthy.12;7371: Healthy.12;;cDNA;TRANSCRIPTOMIC;RNA-Seq;RNA was isolated using the RNeasy Plus Universal Kits (Qiagen) and processed as per manufacturer's instructions. libraries were prepared using the TruSeq Stranded Total RNA Library Prep kit (Illumina) with Ribo-Zero Gold, according to the manufacturer's instructions.;PAIRED;;ILLUMINA;;;;;sigmoidal colon;;;;;Illumina HiSeq 4000 sequencing: GSM4559713: 7371: Healthy.12 Homo sapiens RNA-Seq;;;Colon, Sigmoid colon;;
PRJNA633861;01/07/2020;Transcriptomic changes of sigmoidal gut biopsies in psoriasis patients and healthy subjects;Transcriptomic changes of sigmoidal gut biopsies in psoriasis patients and healthy subjects;SRR11812187;SAMN14972288;7355: Healthy.5;7355: Healthy.5;;cDNA;TRANSCRIPTOMIC;RNA-Seq;RNA was isolated using the RNeasy Plus Universal Kits (Qiagen) and processed as per manufacturer's instructions. libraries were prepared using the TruSeq Stranded Total RNA Library Prep kit (Illumina) with Ribo-Zero Gold, according to the manufacturer's instructions.;PAIRED;;ILLUMINA;;;;;sigmoidal colon;;;;;Illumina HiSeq 4000 sequencing: GSM4559706: 7355: Healthy.5 Homo sapiens RNA-Seq;;;Colon, Sigmoid colon;;
PRJNA633861;01/07/2020;Transcriptomic changes of sigmoidal gut biopsies in psoriasis patients and healthy subjects;Transcriptomic changes of sigmoidal gut biopsies in psoriasis patients and healthy subjects;SRR11812189;SAMN14972286;7360: Healthy.7;7360: Healthy.7;;cDNA;TRANSCRIPTOMIC;RNA-Seq;RNA was isolated using the RNeasy Plus Universal Kits (Qiagen) and processed as per manufacturer's instructions. libraries were prepared using the TruSeq Stranded Total RNA Library Prep kit (Illumina) with Ribo-Zero Gold, according to the manufacturer's instructions.;PAIRED;;ILLUMINA;;;;;sigmoidal colon;;;;;Illumina HiSeq 4000 sequencing: GSM4559708: 7360: Healthy.7 Homo sapiens RNA-Seq;;;Colon, Sigmoid colon;;
PRJNA633861;01/07/2020;Transcriptomic changes of sigmoidal gut biopsies in psoriasis patients and healthy subjects;Transcriptomic changes of sigmoidal gut biopsies in psoriasis patients and healthy subjects;SRR11812190;SAMN14972285;7364: Healthy.8;7364: Healthy.8;;cDNA;TRANSCRIPTOMIC;RNA-Seq;RNA was isolated using the RNeasy Plus Universal Kits (Qiagen) and processed as per manufacturer's instructions. libraries were prepared using the TruSeq Stranded Total RNA Library Prep kit (Illumina) with Ribo-Zero Gold, according to the manufacturer's instructions.;PAIRED;;ILLUMINA;;;;;sigmoidal colon;;;;;Illumina HiSeq 4000 sequencing: GSM4559709: 7364: Healthy.8 Homo sapiens RNA-Seq;;;Colon, Sigmoid colon;;
PRJNA633861;01/07/2020;Transcriptomic changes of sigmoidal gut biopsies in psoriasis patients and healthy subjects;Transcriptomic changes of sigmoidal gut biopsies in psoriasis patients and healthy subjects;SRR11812192;SAMN14972283;7368: Healthy.10;7368: Healthy.10;;cDNA;TRANSCRIPTOMIC;RNA-Seq;RNA was isolated using the RNeasy Plus Universal Kits (Qiagen) and processed as per manufacturer's instructions. libraries were prepared using the TruSeq Stranded Total RNA Library Prep kit (Illumina) with Ribo-Zero Gold, according to the manufacturer's instructions.;PAIRED;;ILLUMINA;;;;;sigmoidal colon;;;;;Illumina HiSeq 4000 sequencing: GSM4559711: 7368: Healthy.10 Homo sapiens RNA-Seq;;;Colon, Sigmoid colon;;
PRJNA633861;01/07/2020;Transcriptomic changes of sigmoidal gut biopsies in psoriasis patients and healthy subjects;Transcriptomic changes of sigmoidal gut biopsies in psoriasis patients and healthy subjects;SRR11812197;SAMN14972313;7375: Healthy.15;7375: Healthy.15;;cDNA;TRANSCRIPTOMIC;RNA-Seq;RNA was isolated using the RNeasy Plus Universal Kits (Qiagen) and processed as per manufacturer's instructions. libraries were prepared using the TruSeq Stranded Total RNA Library Prep kit (Illumina) with Ribo-Zero Gold, according to the manufacturer's instructions.;PAIRED;;ILLUMINA;;;;;sigmoidal colon;;;;;Illumina HiSeq 4000 sequencing: GSM4559716: 7375: Healthy.15 Homo sapiens RNA-Seq;;;Colon, Sigmoid colon;;
PRJEB14688;06/01/2017;RNASeq of musculoskeletal ageing using human mesenchymal stem cells and their tissue constructs;RNASeq of musculoskeletal ageing using human mesenchymal stem cells and their tissue constructs;ERR1514448;SAMEA4062946;Sample 11;Protocols: MScs purchased from young and old human donors miRNAeasy kit for RNA extraction Total RNA samples were ribosomal RNA depleted using the Human, mouse, rat low inputRibozero kit from Epicentre. 1ug of RNA (or the max amount available) was mixed with the low input kit baits and allowed to anneal. This was then mixed with the magnetic microspheres which bind the ribosomal complexes and subsequently pulled out with a magnet. The remaining RNA was purified with RNA clean beads and analysed with the Agilent Bioanalyser with a RNA pico chip. Recovery was generally less than 1% of the original starting material. All of this material was used in the script seq reaction (Epicentre). Samples were denatured and annealed to cDNA primers and cDNA was generated. This was amplified with indexed primers for 15 cycles to make the library for sequencing. Libraries were checked on the Agilent Bioanalyser with a High sensitivity chip and quantities determined with Qubit DNA High sensitivity reagents.;Sample 11_p;PCR;TRANSCRIPTOMIC;RNA-Seq;MScs purchased from young and old human donors miRNAeasy kit for RNA extraction Total RNA samples were ribosomal RNA depleted using the Human, mouse, rat low inputRibozero kit from Epicentre. 1ug of RNA (or the max amount available) was mixed with the low input kit baits and allowed to anneal. This was then mixed with the magnetic microspheres which bind the ribosomal complexes and subsequently pulled out with a magnet. The remaining RNA was purified with RNA clean beads and analysed with the Agilent Bioanalyser with a RNA pico chip. Recovery was generally less than 1% of the original starting material. All of this material was used in the script seq reaction (Epicentre). Samples were denatured and annealed to cDNA primers and cDNA was generated. This was amplified with indexed primers for 15 cycles to make the library for sequencing. Libraries were checked on the Agilent Bioanalyser with a High sensitivity chip and quantities determined with Qubit DNA High sensitivity reagents.;PAIRED;;ILLUMINA;;;chondrocyte;;;;;;;Illumina HiSeq 2000 paired end sequencing: RNASeq of musculoskeletal ageing using human mesenchymal stem cells and their tissue constructs;some aged donors;cultured cells;Connective Tissue - Chondrocyte;;
PRJEB14688;06/01/2017;RNASeq of musculoskeletal ageing using human mesenchymal stem cells and their tissue constructs;RNASeq of musculoskeletal ageing using human mesenchymal stem cells and their tissue constructs;ERR1514450;SAMEA4062948;Sample 14;Protocols: MScs purchased from young and old human donors miRNAeasy kit for RNA extraction Total RNA samples were ribosomal RNA depleted using the Human, mouse, rat low inputRibozero kit from Epicentre. 1ug of RNA (or the max amount available) was mixed with the low input kit baits and allowed to anneal. This was then mixed with the magnetic microspheres which bind the ribosomal complexes and subsequently pulled out with a magnet. The remaining RNA was purified with RNA clean beads and analysed with the Agilent Bioanalyser with a RNA pico chip. Recovery was generally less than 1% of the original starting material. All of this material was used in the script seq reaction (Epicentre). Samples were denatured and annealed to cDNA primers and cDNA was generated. This was amplified with indexed primers for 15 cycles to make the library for sequencing. Libraries were checked on the Agilent Bioanalyser with a High sensitivity chip and quantities determined with Qubit DNA High sensitivity reagents.;Sample 14_p;PCR;TRANSCRIPTOMIC;RNA-Seq;MScs purchased from young and old human donors miRNAeasy kit for RNA extraction Total RNA samples were ribosomal RNA depleted using the Human, mouse, rat low inputRibozero kit from Epicentre. 1ug of RNA (or the max amount available) was mixed with the low input kit baits and allowed to anneal. This was then mixed with the magnetic microspheres which bind the ribosomal complexes and subsequently pulled out with a magnet. The remaining RNA was purified with RNA clean beads and analysed with the Agilent Bioanalyser with a RNA pico chip. Recovery was generally less than 1% of the original starting material. All of this material was used in the script seq reaction (Epicentre). Samples were denatured and annealed to cDNA primers and cDNA was generated. This was amplified with indexed primers for 15 cycles to make the library for sequencing. Libraries were checked on the Agilent Bioanalyser with a High sensitivity chip and quantities determined with Qubit DNA High sensitivity reagents.;PAIRED;;ILLUMINA;;;chondrocyte;;;;;;;Illumina HiSeq 2000 paired end sequencing: RNASeq of musculoskeletal ageing using human mesenchymal stem cells and their tissue constructs;some aged donors;cultured cells;Connective Tissue - Chondrocyte;;
PRJEB14688;06/01/2017;RNASeq of musculoskeletal ageing using human mesenchymal stem cells and their tissue constructs;RNASeq of musculoskeletal ageing using human mesenchymal stem cells and their tissue constructs;ERR1514475;SAMEA4062973;Sample 9;Protocols: MScs purchased from young and old human donors miRNAeasy kit for RNA extraction Total RNA samples were ribosomal RNA depleted using the Human, mouse, rat low inputRibozero kit from Epicentre. 1ug of RNA (or the max amount available) was mixed with the low input kit baits and allowed to anneal. This was then mixed with the magnetic microspheres which bind the ribosomal complexes and subsequently pulled out with a magnet. The remaining RNA was purified with RNA clean beads and analysed with the Agilent Bioanalyser with a RNA pico chip. Recovery was generally less than 1% of the original starting material. All of this material was used in the script seq reaction (Epicentre). Samples were denatured and annealed to cDNA primers and cDNA was generated. This was amplified with indexed primers for 15 cycles to make the library for sequencing. Libraries were checked on the Agilent Bioanalyser with a High sensitivity chip and quantities determined with Qubit DNA High sensitivity reagents.;Sample 9_p;PCR;TRANSCRIPTOMIC;RNA-Seq;MScs purchased from young and old human donors miRNAeasy kit for RNA extraction Total RNA samples were ribosomal RNA depleted using the Human, mouse, rat low inputRibozero kit from Epicentre. 1ug of RNA (or the max amount available) was mixed with the low input kit baits and allowed to anneal. This was then mixed with the magnetic microspheres which bind the ribosomal complexes and subsequently pulled out with a magnet. The remaining RNA was purified with RNA clean beads and analysed with the Agilent Bioanalyser with a RNA pico chip. Recovery was generally less than 1% of the original starting material. All of this material was used in the script seq reaction (Epicentre). Samples were denatured and annealed to cDNA primers and cDNA was generated. This was amplified with indexed primers for 15 cycles to make the library for sequencing. Libraries were checked on the Agilent Bioanalyser with a High sensitivity chip and quantities determined with Qubit DNA High sensitivity reagents.;PAIRED;;ILLUMINA;;;chondrocyte;;;;;;;Illumina HiSeq 2000 paired end sequencing: RNASeq of musculoskeletal ageing using human mesenchymal stem cells and their tissue constructs;some aged donors;cultured cells;Connective Tissue - Chondrocyte;;
PRJEB14688;06/01/2017;RNASeq of musculoskeletal ageing using human mesenchymal stem cells and their tissue constructs;RNASeq of musculoskeletal ageing using human mesenchymal stem cells and their tissue constructs;ERR1514449;SAMEA4062947;Sample 13;Protocols: MScs purchased from young and old human donors miRNAeasy kit for RNA extraction Total RNA samples were ribosomal RNA depleted using the Human, mouse, rat low inputRibozero kit from Epicentre. 1ug of RNA (or the max amount available) was mixed with the low input kit baits and allowed to anneal. This was then mixed with the magnetic microspheres which bind the ribosomal complexes and subsequently pulled out with a magnet. The remaining RNA was purified with RNA clean beads and analysed with the Agilent Bioanalyser with a RNA pico chip. Recovery was generally less than 1% of the original starting material. All of this material was used in the script seq reaction (Epicentre). Samples were denatured and annealed to cDNA primers and cDNA was generated. This was amplified with indexed primers for 15 cycles to make the library for sequencing. Libraries were checked on the Agilent Bioanalyser with a High sensitivity chip and quantities determined with Qubit DNA High sensitivity reagents.;Sample 13_p;PCR;TRANSCRIPTOMIC;RNA-Seq;MScs purchased from young and old human donors miRNAeasy kit for RNA extraction Total RNA samples were ribosomal RNA depleted using the Human, mouse, rat low inputRibozero kit from Epicentre. 1ug of RNA (or the max amount available) was mixed with the low input kit baits and allowed to anneal. This was then mixed with the magnetic microspheres which bind the ribosomal complexes and subsequently pulled out with a magnet. The remaining RNA was purified with RNA clean beads and analysed with the Agilent Bioanalyser with a RNA pico chip. Recovery was generally less than 1% of the original starting material. All of this material was used in the script seq reaction (Epicentre). Samples were denatured and annealed to cDNA primers and cDNA was generated. This was amplified with indexed primers for 15 cycles to make the library for sequencing. Libraries were checked on the Agilent Bioanalyser with a High sensitivity chip and quantities determined with Qubit DNA High sensitivity reagents.;PAIRED;;ILLUMINA;;;chondrocyte;;;;;;;Illumina HiSeq 2000 paired end sequencing: RNASeq of musculoskeletal ageing using human mesenchymal stem cells and their tissue constructs;some aged donors;cultured cells;Connective Tissue - Chondrocyte;;
